CODE;NUTS_3
39451;CZ063
39452;CZ063
39456;CZ063
39459;CZ063
39461;CZ063
39462;CZ063
39463;CZ063
39464;CZ063
39468;CZ063
39470;CZ063
39491;CZ063
39492;CZ063
39493;CZ063
39494;CZ063
39495;CZ063
39496;CZ063
39501;CZ031
39501;CZ063
39601;CZ063
39701;CZ031
39801;CZ031
39804;CZ031
39806;CZ031
39807;CZ031
39811;CZ031
39815;CZ031
39816;CZ031
39817;CZ031
39818;CZ031
39819;CZ031
39821;CZ031
39822;CZ031
39831;CZ031
39832;CZ031
39833;CZ031
39834;CZ031
39835;CZ031
39842;CZ031
39843;CZ031
39847;CZ031
39848;CZ031
39851;CZ031
39852;CZ031
39853;CZ031
39855;CZ031
39858;CZ031
39859;CZ031
39901;CZ020
39901;CZ031
40001;CZ042
40002;CZ042
40003;CZ042
40004;CZ042
40007;CZ042
40010;CZ042
40011;CZ042
40301;CZ042
40302;CZ042
40313;CZ042
40317;CZ042
40321;CZ042
40322;CZ042
40323;CZ042
40327;CZ042
40331;CZ042
40332;CZ042
40334;CZ042
40335;CZ042
40336;CZ042
40337;CZ042
40338;CZ042
40339;CZ042
40340;CZ042
40502;CZ042
40505;CZ042
40507;CZ042
40701;CZ042
40702;CZ042
40703;CZ042
40711;CZ042
40713;CZ042
40714;CZ042
40715;CZ042
40716;CZ042
40717;CZ042
40721;CZ042
40722;CZ042
40723;CZ042
40724;CZ042
40725;CZ042
40729;CZ042
40741;CZ042
40742;CZ042
40744;CZ042
40745;CZ042
40746;CZ042
40747;CZ042
40751;CZ042
40752;CZ042
40753;CZ042
40755;CZ042
40756;CZ042
40757;CZ042
40760;CZ042
40761;CZ042
40777;CZ042
40778;CZ042
40779;CZ042
40780;CZ042
40781;CZ042
40782;CZ042
40784;CZ042
40801;CZ042
41002;CZ042
41101;CZ042
41103;CZ042
41108;CZ042
41111;CZ042
41112;CZ042
41113;CZ042
41114;CZ042
41115;CZ042
41116;CZ042
41117;CZ042
41118;CZ042
41119;CZ042
41120;CZ042
41121;CZ042
41131;CZ042
41132;CZ042
41133;CZ042
41141;CZ042
41142;CZ042
41145;CZ042
41146;CZ042
41147;CZ042
41148;CZ042
41155;CZ042
41156;CZ042
41162;CZ042
41164;CZ042
41171;CZ042
41172;CZ042
41173;CZ042
41174;CZ042
41181;CZ042
41182;CZ042
41183;CZ042
41184;CZ042
41185;CZ042
41186;CZ042
41187;CZ042
41201;CZ042
41301;CZ042
41501;CZ042
41503;CZ042
41510;CZ042
41701;CZ042
41702;CZ042
41703;CZ042
41704;CZ042
41705;CZ042
41712;CZ042
41713;CZ042
41722;CZ042
41723;CZ042
41724;CZ042
41725;CZ042
41731;CZ042
41741;CZ042
41742;CZ042
41752;CZ042
41753;CZ042
41754;CZ042
41757;CZ042
41761;CZ042
41762;CZ042
41763;CZ042
41765;CZ042
41771;CZ042
41772;CZ042
41781;CZ042
41801;CZ042
41804;CZ042
41901;CZ042
43001;CZ042
43003;CZ042
43004;CZ042
43101;CZ042
43102;CZ042
43111;CZ042
43114;CZ042
43115;CZ042
43121;CZ042
43132;CZ042
43141;CZ042
43143;CZ042
43144;CZ042
43145;CZ042
43151;CZ041
43151;CZ042
43153;CZ042
43154;CZ042
43155;CZ042
43156;CZ042
43157;CZ042
43158;CZ042
43159;CZ042
43163;CZ042
43182;CZ042
43183;CZ042
43184;CZ042
43186;CZ042
43191;CZ042
43201;CZ042
43401;CZ042
43501;CZ042
43502;CZ042
43511;CZ042
43513;CZ042
43521;CZ042
43522;CZ042
43524;CZ042
43526;CZ042
43532;CZ042
43533;CZ042
43542;CZ042
43543;CZ042
43545;CZ042
43546;CZ042
43547;CZ042
43601;CZ042
43603;CZ042
43801;CZ042
43901;CZ042
43902;CZ042
43903;CZ042
43904;CZ042
43905;CZ042
43906;CZ042
43907;CZ042
43908;CZ042
43909;CZ042
43914;CZ042
43915;CZ042
43921;CZ042
43922;CZ042
43923;CZ042
43924;CZ042
43926;CZ042
43931;CZ042
43942;CZ042
43949;CZ042
43963;CZ042
43965;CZ042
43967;CZ042
43968;CZ042
43969;CZ042
43971;CZ042
43972;CZ042
43975;CZ042
43981;CZ042
43982;CZ042
43983;CZ042
43984;CZ042
43985;CZ042
43986;CZ042
43987;CZ042
43988;CZ042
44001;CZ042
44101;CZ041
44101;CZ042
46001;CZ051
46002;CZ051
46006;CZ051
46007;CZ051
46008;CZ051
46010;CZ051
46011;CZ051
46014;CZ051
46015;CZ051
46303;CZ051
46311;CZ051
46312;CZ051
46331;CZ051
46334;CZ051
46342;CZ051
46343;CZ051
46344;CZ051
46345;CZ051
46346;CZ051
46348;CZ051
46352;CZ051
46353;CZ051
46362;CZ051
46365;CZ051
46373;CZ051
46401;CZ051
46601;CZ051
46602;CZ051
46604;CZ051
46605;CZ051
46606;CZ051
46801;CZ051
46802;CZ051
46803;CZ051
46804;CZ051
46811;CZ051
46812;CZ051
46821;CZ051
46822;CZ051
46824;CZ051
46825;CZ051
46826;CZ051
46827;CZ051
46832;CZ051
46833;CZ051
46841;CZ051
46843;CZ051
46844;CZ051
46845;CZ051
46846;CZ051
46847;CZ051
46848;CZ051
46849;CZ051
46850;CZ051
46851;CZ051
46861;CZ051
46871;CZ051
47001;CZ051
47002;CZ051
47006;CZ051
